start_speed,ep_steps,ep_reward,terminated,truncated,no_crash,t_min_start,t_min_min,t_min_final,t_min_mean_last100,t_min_settle_step,x_pos_final,x_vel_final,theta_final,theta_dot_final,energy_final,acc_final
-6.0,1000,-377.22043402320776,False,True,True,0.0,0.09333825683345458,0.5272690778587197,0.5272691060377832,142,0.006950315833111334,4.4703483780646184e-09,3.141592653589793,-2.3626319362333174e-09,1.834756121776454e-16,8.940696716308595e-09
-5.8,1000,-346.6915879954291,False,True,True,0.0,0.15694329144446426,0.5272695418531439,0.527269162086858,135,0.006950329244150603,1.5408515309845886e-17,3.141592653589793,4.2683104239706885e-10,9.109237004327464e-18,-1.4901161193847656e-08
-5.6,1000,-320.31220166847953,False,True,True,0.0,0.0586136281987509,0.5272693306653138,0.52726914596172,136,0.006950323283659934,1.4901161076901197e-09,3.141592653589793,2.488757317829059e-10,7.915716868437835e-18,-2.9802322387695314e-09
-5.4,1000,-294.60709119200914,False,True,True,0.0,0.16239304019307915,0.5272691729180702,0.5272691733289296,127,0.006950320303434917,-2.980232243732701e-09,3.141592653589793,-5.687145686112961e-10,3.756172009298023e-17,-2.9802322387695314e-09
-5.2,1000,-267.1104899055143,False,True,True,0.0,0.05395154654979691,0.5272693871883278,0.5272691485215792,127,0.006950324773802554,1.4901161340957448e-09,3.141592653589793,-1.265610549828406e-09,6.233965924407572e-17,-2.9802322387695314e-09
-5.0,1000,-241.816011027452,False,True,True,0.0,0.08176604853819174,0.5272690480555325,0.5272691371549112,77,0.006950315833088627,1.4901161173566756e-09,3.141592653589793,-4.619182739669773e-10,4.895528963604599e-18,2.9802322387695314e-09
-4.8,1000,-219.39939532665747,False,True,True,0.0,0.285707738268562,0.527268818883739,0.5272691379863744,77,0.006950311362713937,-4.470348388620187e-09,3.141592653589793,2.2516147828176774e-10,2.461389406133682e-18,-2.9802322387695314e-09
-4.6,1000,-197.76875809721824,False,True,True,0.0,0.1712197272633388,0.5272688754055797,0.5272691504210197,120,0.006950312852824353,-4.470348394393201e-09,3.141592653589793,-5.047411474391466e-10,4.529387646008402e-17,-2.9802322387695314e-09
-4.4,1000,-175.54684549886372,False,True,True,0.0,0.1787693649095524,0.5272689319295867,0.5272690995530428,128,0.006950314342992026,-4.470348341030473e-09,3.141592653589793,1.3281605320551643e-09,3.8819124783077314e-17,-8.940696716308595e-09
-4.2,1000,-154.47436416108184,False,True,True,0.0,0.08416675586841287,0.5272689319289169,0.5272691479249774,122,0.006950314342974373,-4.470348359192021e-09,3.141592653589793,-2.691131577174125e-10,2.5643397437025065e-17,2.9802322387695314e-09
-4.0,1000,-136.26539720025977,False,True,True,0.0,0.06399156373093057,0.5272692058052328,0.5272690580260957,122,0.006950318813377238,5.960464533232308e-09,3.141592653589793,-1.7798193803315177e-09,7.00659171339369e-17,8.940696716308595e-09
-3.8,1000,-118.51385634371616,False,True,True,0.0,0.03138211369514487,0.5272691760001134,0.5272690825951198,100,0.006950318813303647,2.980232217793462e-09,3.141592653589793,-8.715749504281502e-10,1.6448079269892437e-17,5.960464477539063e-09
-3.6,1000,-103.24215865398509,False,True,True,0.0,0.3319691037833351,0.5272690182520959,0.527269103240632,88,0.0069503158330592625,-1.4901161513964052e-09,3.141592653589793,9.268731135026549e-10,3.025342553384835e-17,-2.9802322387695314e-09
