start_speed,ep_steps,ep_reward,terminated,truncated,no_crash,t_min_start,t_min_min,t_min_final,t_min_mean_last100,t_min_settle_step,x_pos_final,x_vel_final,theta_final,theta_dot_final,energy_final,acc_final
-3.0,1500,-149.3203510619861,False,True,True,0.0,0.23530056109586403,1.086265523893039,1.0862652949413925,107,-0.02949931323531803,-1.192092897841742e-08,3.141592653589793,2.4783523755559644e-09,8.272317217937928e-17,-2.384185791015625e-08
-2.8,1500,-137.16856197434575,False,True,True,0.0,0.21788578547210286,1.0862653200075794,1.0862653772455515,107,-0.029499310254940708,2.9802323132587396e-09,3.141592653589793,-6.207997535489207e-10,5.209234161225315e-18,5.960464477539063e-09
-2.6,1500,-126.68164414273974,False,True,True,0.0,0.16264715790748563,1.086265603833199,1.0862653257640762,94,-0.029499319195791743,-8.940696746052236e-09,3.141592653589793,1.8282319726415875e-09,4.3632959959236676e-17,-1.1920928955078126e-08
-2.4,1500,-117.56316826352446,False,True,True,0.0,0.10318326203488773,1.086265404683594,1.0862653717608808,94,-0.029499313235310298,-1.8468962807922656e-17,3.141592653589793,-1.2615876747262138e-09,7.958017326990533e-17,5.960464477539063e-09
-2.2,1500,-109.76331243664671,False,True,True,0.0,0.24266743641385813,1.0862654595536716,1.0862654595536905,107,-0.029499316215483753,2.1899648076372035e-17,3.141592653589793,4.5707890078149783e-14,1.04470075852473e-25,0.0
-2.0,1500,-103.4355559078928,False,True,True,0.0,0.2034342419818161,1.0862652306030907,1.0862654595546841,108,-0.029499310255074605,1.1920928938915375e-08,3.141592653589793,-2.4917891275013647e-09,8.446051498935479e-17,2.384185791015625e-08
-1.8,1500,-97.6781628623875,False,True,True,0.0,0.0903490283639808,1.0862654595547467,1.0862654595547312,108,-0.029499316215542117,-1.8946881296076194e-17,3.141592653589793,-2.1098853834514067e-13,2.225844766478471e-24,0.0
-1.6,1500,-93.09905221013236,False,True,True,0.0,0.2048140764236447,1.0862652306035452,1.0862654595551229,88,-0.02949931025509928,1.192092892243484e-08,3.141592653589793,-2.487018789282918e-09,8.384165395874511e-17,2.384185791015625e-08
-1.4,1500,-89.45882975451144,False,True,True,0.0,0.2009140324883552,1.0862654344853688,1.0862653772474664,81,-0.029499313235280523,-2.9802322373085394e-09,3.141592653589793,6.199125566095145e-10,5.1806371285842355e-18,-5.960464477539063e-09
-1.2,1500,-86.59219253058535,False,True,True,0.0,0.16176184482416328,1.0862654344857416,1.0862653772478263,75,-0.02949931323530076,-2.980232250307221e-09,3.141592653589793,6.199494968808439e-10,5.181826220066348e-18,-5.960464477539063e-09
-1.0,1500,-84.45266519149669,False,True,True,0.0,0.2957103044906684,1.0862656885061632,1.086265459554546,75,-0.029499322175995803,-1.1920928966331314e-08,3.141592653589793,2.4795032575707612e-09,8.287127187442138e-17,-2.384185791015625e-08
-0.8,1500,-83.0055697143398,False,True,True,0.0,0.12489083409309414,1.0862654344846994,1.0862653772468192,89,-0.029499313235244184,-2.980232213196721e-09,3.141592653589793,6.202378113514896e-10,5.191112099558552e-18,-5.960464477539063e-09
-0.6,1500,-81.94715792041514,False,True,True,0.0,0.18937960624771522,1.0862654940901941,1.0862653201816261,69,-0.029499313235289967,-8.940696721397706e-09,3.141592653589793,7.34751559269187e-10,1.2691130540627653e-18,-1.1920928955078126e-08
-0.4,1500,-81.47367732070173,False,True,True,0.0,0.18454748086134085,1.0862656885055932,1.0862654595539951,76,-0.029499322175964866,-1.192092894550186e-08,3.141592653589793,2.4784821803674805e-09,8.273986973505408e-17,-2.384185791015625e-08
-0.2,1500,-80.96797511512588,False,True,True,0.0,0.17610114026130363,1.0862656885054724,1.0862654595538774,56,-0.029499322175958305,-1.1920928940472669e-08,3.141592653589793,2.483525108398571e-09,8.338985819485713e-17,-2.384185791015625e-08
0.2,1500,-80.91884033957467,False,True,True,0.0,0.08743551451629142,1.086265688505958,1.0862654595543473,59,-0.029499322175984673,-1.1920928958474667e-08,3.141592653589793,2.4767467741797023e-09,8.251677934585208e-17,-2.384185791015625e-08
0.4,1500,-81.3397194117807,False,True,True,0.0,0.10565265857690867,1.0862652306024185,1.0862654595540342,66,-0.029499310255038116,1.192092896319936e-08,3.141592653589793,-2.480472777115133e-09,8.299613586818542e-17,2.384185791015625e-08
