start_speed,ep_steps,ep_reward,terminated,truncated,no_crash,outcome,crash_cause,t_min_start,t_min_min,t_min_final,t_min_mean_last100,t_min_settle_step,x_pos_final,x_vel_final,theta_final,theta_dot_final,energy_final,acc_final
-6.8,1000,-304.14644338909784,False,True,True,settled,,0.0,0.23935306269088108,0.7634168775403947,0.7634170473637664,107,-0.014570135995688795,7.264316143046512e-09,3.141592653589793,-4.96977614755629e-10,2.6324568962860415e-18,1.0617077350616455e-08
-6.6,1000,-91.5150049483819,False,True,True,settled,,0.0,0.24515920787695178,0.7634168527732808,0.7634170424382991,86,-0.014570133201740082,2.421438732773416e-09,3.141592653589793,4.670247601161795e-10,2.514600753498276e-17,1.6763806343078614e-09
-6.6,1000,-15.365004583600342,False,True,True,settled,,0.0,0.12596904293832728,0.7634171205290133,0.7634170621165608,57,-0.014570142142426471,-9.313225256667616e-10,3.141592653589793,4.6304160273191305e-10,6.841646365590833e-18,-1.30385160446167e-09
-6.6,1000,-2.2562043392138893,False,True,True,settled,,0.0,0.15869185498542762,0.763417070393822,0.7634170595824139,51,-0.014570139162242009,-3.72529029825988e-09,3.141592653589793,-9.39649244663814e-10,8.609059120480276e-17,-4.284083843231202e-09
-6.6,1000,-422.1365339052434,False,True,True,settled,,0.0,0.06765720520108065,0.7634171844924051,0.7634170434837491,118,-0.014570143446383636,-3.911554873373356e-09,3.141592653589793,5.136932134199707e-10,7.507747156346038e-19,-7.264316082000733e-09
-6.6,1000,-283.2514515561385,False,True,True,settled,,0.0,0.22910186950616146,0.763416832361113,0.7634170403263921,113,-0.014570131711603113,5.5879360637529e-10,3.141592653589793,8.985879587877842e-10,4.555039319729177e-17,-1.3224780559539796e-08
-6.4,1000,-84.00842713610909,False,True,True,settled,,0.0,0.09985952016033046,0.7634173212002855,0.7634170631722137,92,-0.01457014717156667,-7.82310957550326e-09,3.141592653589793,-5.702994927120751e-10,9.14777515021636e-17,-4.284083843231202e-09
-6.4,1000,-14.15672875702964,False,True,True,settled,,0.0,0.26713517186795604,0.7634169594993292,0.763417031175867,57,-0.014570135995786269,-9.313226155253846e-10,3.141592653589793,-1.0617755587289893e-09,6.669060367572674e-17,1.6763806343078614e-09
-6.4,1000,-2.203721000707178,False,True,True,settled,,0.0,0.16900536667586744,0.763416922507448,0.7634170428759903,51,-0.014570135436959751,1.303851596960814e-09,3.141592653589793,4.772680734643619e-10,1.8462122583498904e-17,1.6763806343078614e-09
-6.4,1000,-388.5039607987278,False,True,True,settled,,0.0,0.14411236955500784,0.7634168349637053,0.7634170528081435,112,-0.014570135436981364,1.005828377530224e-08,3.141592653589793,-1.3095971058721235e-09,4.6137720158808315e-18,1.3597309589385988e-08
-6.4,1000,-264.30593944092914,False,True,True,settled,,0.0,0.13613050483212183,0.7634172024101588,0.7634170793290015,105,-0.01457014363262826,-5.215406458662241e-09,3.141592653589793,9.060893557018564e-10,7.393885510001789e-18,-7.264316082000733e-09
-6.2,1000,-76.6925310141817,False,True,True,settled,,0.0,0.4286885132005104,0.7634168237575643,0.7634170536574096,80,-0.014570131525395859,9.313225754455675e-10,3.141592653589793,3.26303682141536e-10,8.796325371536091e-18,-1.0244548320770264e-08
-6.2,1000,-13.069538138551557,False,True,True,settled,,0.0,0.12585507703306778,0.7634172216667169,0.7634170650795634,59,-0.014570144936457806,-3.725290314506567e-09,3.141592653589793,2.5471822642245864e-11,6.022435307794465e-18,-1.30385160446167e-09
-6.2,1000,-2.1412456834333984,False,True,True,settled,,0.0,0.15207940248272875,0.763417204902559,0.7634170465592391,51,-0.01457014493644444,-2.048909666269114e-09,3.141592653589793,-1.50350450323498e-09,1.459307540835155e-16,1.6763806343078614e-09
-6.2,1000,-356.85028813732225,False,True,True,settled,,0.0,0.12128019332885737,0.763417079446091,0.7634170315661091,121,-0.014570139721071095,-3.166496791707203e-09,3.141592653589793,2.3530547498938964e-09,2.0734728059324685e-16,-1.3224780559539796e-08
-6.2,1000,-246.03463852687761,False,True,True,settled,,0.0,0.18871067403712813,0.7634173344237274,0.7634170652736342,111,-0.014570148102909557,-6.705522506721596e-09,3.141592653589793,-1.536185751473826e-10,3.396287750928731e-17,-1.30385160446167e-09
-6.0,1000,-70.09595658997532,False,True,True,settled,,0.0,0.17725753791094007,0.7634168764655925,0.7634170656444632,80,-0.014570134319391807,2.9802322106325023e-09,3.141592653589793,-4.993851872305113e-10,2.0273320715663867e-18,4.6566128730773926e-09
-6.0,1000,-12.062508382019798,False,True,True,settled,,0.0,0.256017553866236,0.7634170496437662,0.7634170429795063,65,-0.014570139721071055,-1.862645498903313e-10,3.141592653589793,-3.8455902257788795e-10,8.127926469140051e-18,1.6763806343078614e-09
-6.0,1000,-2.084703094220186,False,True,True,settled,,0.0,0.052396874304425266,0.7634170863721792,0.7634170468826338,51,-0.014570140838630894,-9.313225825772174e-10,3.141592653589793,9.624356503310516e-10,3.778441936732149e-17,-1.30385160446167e-09
-6.0,1000,-328.060113619923,False,True,True,settled,,0.0,0.16365365118116593,0.7634171774865343,0.7634170437928874,113,-0.014570143818852474,-2.235174175551106e-09,3.141592653589793,1.325198380060452e-09,6.068504715288905e-17,-7.264316082000733e-09
-6.0,1000,-228.5784004037521,False,True,True,settled,,0.0,0.19751956940083584,0.7634170063565174,0.763417037560239,113,-0.014570139348537375,3.166496721942589e-09,3.141592653589793,6.133290788862147e-10,4.3243023865036355e-17,4.6566128730773926e-09
-5.8,1000,-64.05290166223465,False,True,True,settled,,0.0,0.10790402474610772,0.763417005987038,0.7634170500056007,80,-0.014570137485866582,-1.6763806397481118e-09,3.141592653589793,1.1536700770974096e-10,1.3661316639260866e-19,-1.30385160446167e-09
-5.8,1000,-11.047982783204954,False,True,True,settled,,0.0,0.22219714475444244,0.7634170900983389,0.7634170509467532,58,-0.01457014083866406,-1.3038516462027347e-09,3.141592653589793,1.807588303616583e-11,6.306687367656115e-19,-1.30385160446167e-09
-5.8,1000,-2.0377731544659947,False,True,True,settled,,0.0,0.10395813099694488,0.7634171473151639,0.7634170354561224,37,-0.014570141956197756,-4.097819315832917e-09,3.141592653589793,3.585759130066707e-10,1.3110281727118663e-19,-4.284083843231202e-09
-5.8,1000,-301.6667853142497,False,True,True,settled,,0.0,0.06553388188234734,0.763416951447118,0.7634170417493472,99,-0.014570138603474947,6.705522509787794e-09,3.141592653589793,-2.1737674700817305e-09,1.1298279973617962e-16,1.0617077350616455e-08
